GEOID,MedianHouseholdIncome16,PerOO16,Housing Units:,Housing Units: 1 Unit,PerSingFam16,Median HomeValue16,MedianGrossRent16
6037920013,95972,91.69741697,1626,1170,71.95571956,402100,1172
6037920015,127813,92.45382586,1938,1904,98.24561404,515100,2232
6037920016,122750,90.93369418,1511,1424,94.24222369,531600,2105
6037920017,95744,73.68789363,1429,1159,81.1056683,403400,1722
6037920018,92750,83.74836173,769,769,100,429000,2292
6037920020,86435,93.30296128,2195,1955,89.06605923,426000,1602
6037920023,56688,78.31800263,776,321,41.36597938,,1125
6037920026,69250,90.65420561,107,98,91.58878505,523600,
6037920028,110680,79.34343434,2023,1864,92.14038557,418900,2130
6037920029,61277,68.5102587,1250,861,68.88,289600,1532
6037920030,76893,59.2929834,1976,1104,55.87044534,335500,1741
6037920031,60170,84.16759362,2744,1983,72.26676385,279800,1793
6037920032,137143,94.65909091,910,910,100,549500,3467
6037920033,63403,76.64974619,211,94,44.54976303,,1021
6037920034,79000,76.92307692,1178,952,80.81494058,438900,1682
6037920035,76633,68.6891054,2295,1716,74.77124183,327400,1510
6037920036,78750,69.80552712,983,736,74.87283825,364800,1258
6037920037,50355,14.67967756,2516,292,11.60572337,222700,1449
6037920038,53827,44.7922938,1737,95,5.46919977,181100,1275
6037920039,111429,90.10238908,586,582,99.31740614,444100,2104
6037920040,88404,72.88801572,1054,830,78.74762808,468200,1831
6037920041,75069,35.12585812,984,407,41.36178862,258700,2108
6037920042,79451,53.34622824,2663,1288,48.36650394,364000,1773
6037920043,131481,84.51749735,1915,1680,87.72845953,553200,2278
6037920044,105734,80.91603053,917,762,83.09705562,410600,1821
6037920045,117318,95.34565366,1461,1451,99.3155373,456100,2576
6037920102,69762,55.3014553,2027,1391,68.62358165,323300,1114
6037920104,116875,94.77272727,901,901,100,455700,1750
6037920106,73182,78.0623608,936,809,86.43162393,283300,1061
6037920107,137125,76.66928515,1314,1068,81.27853881,598500,2141
6037920108,111625,74.25,1600,1321,82.5625,423300,2381
6037920109,107635,63.58118361,2136,1600,74.90636704,530000,1940
6037920110,136797,75.19858782,1238,977,78.91760905,618400,1807
6037920111,98170,86.61899898,1004,1004,100,398700,2314
6037920112,90294,77.82258065,1557,1383,88.82466281,479800,1375
6037920114,95496,39.42591811,2431,1292,53.14685315,509000,1918
6037920115,105556,70.94414894,1568,1261,80.42091837,501700,1467
6037920116,110491,92.48625535,1699,1443,84.93231313,408400,1808
6037920118,114625,86.24721604,1833,1833,100,450000,2665
6037920119,128542,93.27102804,535,535,100,562700,3091
6037920200,,#DIV/0!,0,0,#DIV/0!,,
6037920303,109000,56.16438356,675,424,62.81481481,682600,2089
6037920312,75216,46.28799203,2092,988,47.22753346,577300,1280
6037920313,97469,79.69515514,1870,1599,85.50802139,426900,1444
6037920314,108456,78.21989529,974,823,84.49691992,500500,1652
6037920322,86000,85.15037594,1100,835,75.90909091,450200,1303
6037920326,100461,48.24024484,2640,1356,51.36363636,582300,1741
6037920328,100417,43.48327566,930,384,41.29032258,773100,1911
6037920329,91086,67.94812413,2202,1660,75.38601272,433200,1785
6037920330,94059,61.26613911,2484,1490,59.98389694,490600,1833
6037920331,97375,63.90210741,1492,1321,88.53887399,456000,1618
6037920332,90962,69.26605505,663,344,51.88536953,406000,1379
6037920334,71482,58.38779956,2338,1459,62.4037639,430600,1448
6037920336,47804,23.56763142,1780,824,46.29213483,338600,1298
6037920337,47794,24.92416582,2025,737,36.39506173,293200,1538
6037920338,148929,86.72316384,1770,1626,91.86440678,636400,2351
6037920339,125192,71.07081174,2402,1960,81.59866778,615300,2127
6037930101,68750,48.7804878,119,95,79.83193277,350000,
6037930200,81389,71.83908046,193,173,89.6373057,437500,2050
6037930301,80417,74.27184466,297,257,86.53198653,288500,1263
6037980001,,#DIV/0!,0,0,#DIV/0!,,
6037980002,,#DIV/0!,0,0,#DIV/0!,,
6037980003,,#DIV/0!,0,0,#DIV/0!,,
6037980004,,#DIV/0!,0,0,#DIV/0!,,
6037980005,,#DIV/0!,0,0,#DIV/0!,,
6037980006,,#DIV/0!,0,0,#DIV/0!,,
6037980007,,#DIV/0!,0,0,#DIV/0!,,
6037980008,,0,24,11,45.83333333,,975
6037980009,,#DIV/0!,12,12,100,,
6037980010,,38.33333333,60,35,58.33333333,808300,719
6037980013,,#DIV/0!,0,0,#DIV/0!,,
6037980014,,#DIV/0!,7,0,0,,
6037980015,45962,0,285,96,33.68421053,,960
6037980018,,#DIV/0!,0,0,#DIV/0!,,
6037980019,151000,86.84210526,76,61,80.26315789,730000,
6037980020,,#DIV/0!,0,0,#DIV/0!,,
6037980021,,#DIV/0!,0,0,#DIV/0!,,
6037980022,,#DIV/0!,0,0,#DIV/0!,,
6037980023,,100,5,5,100,,
6037980024,119063,78.08219178,78,52,66.66666667,591300,
6037980025,,#DIV/0!,0,0,#DIV/0!,,
6037980026,,50,8,8,100,,
6037980028,,#DIV/0!,0,0,#DIV/0!,,
6037980030,,#DIV/0!,0,0,#DIV/0!,,
6037980031,,0,27,13,48.14814815,,
6037980033,,#DIV/0!,0,0,#DIV/0!,,
6037990100,,#DIV/0!,0,0,#DIV/0!,,
6037990200,,#DIV/0!,0,0,#DIV/0!,,
6037990300,,#DIV/0!,0,0,#DIV/0!,,
